region,year,population,industry_production,export,price_indexes,unemployment,grp,investments,fixed_assets
Khanty-Mansi Autonomous Okrug-Ugra ,2009,1521.2,1931018.0,12934.0,147.2,6.9,1778637.1,472195.0,5423503.0
Khanty-Mansi Autonomous Okrug-Ugra ,2010,1537.2,2173750.0,16069.6,112.6,7.5,1971870.5,507172.0,6382571.0
Khanty-Mansi Autonomous Okrug-Ugra ,2011,1561.2,2614307.0,21886.100000000002,117.24000000000001,6.3,2440432.6,636976.0,6888515.0
Khanty-Mansi Autonomous Okrug-Ugra ,2012,1584.1,2913429.0,23996.3,107.86,5.5,2703558.8,671089.0,7953296.0
Khanty-Mansi Autonomous Okrug-Ugra ,2013,1597.2,2921038.0,24669.6,106.38,4.9,2729122.4,718871.0,8618035.0
Khanty-Mansi Autonomous Okrug-Ugra ,2014,1612.1,3008687,20477.5,99.44,4.6,2860498.9,733867,9546182
Khanty-Mansi Autonomous Okrug-Ugra ,2015,1626.8,3346090,12504.8,112.98000000000002,4.4,3154058.7,766070,10275523
Khanty-Mansi Autonomous Okrug-Ugra ,2016,1646.1,3307732.0,11949.099999999999,107.72,4.5,3130196.4,799253.271,11654167
Khanty-Mansi Autonomous Okrug-Ugra ,2017,1655.1,3756020.0,14498.917889400002,124.4,3.3,3557367.1,920187.412,12543037
Khanty-Mansi Autonomous Okrug-Ugra ,2018,1663.8,4695642.0,20154.2,121.91999999999999,2.5,4506739.7,930721.09,13262283
Khanty-Mansi Autonomous Okrug-Ugra ,2019,1674.7,4815020.0,19348.5,91.19999999999999,2.5,4558879.8,986456.304,15309437
Khanty-Mansi Autonomous Okrug-Ugra ,2020,1687.7,3480049.0,11052.7,97.78,3.0,3353302.7,1006037.275,15853191
Khanty-Mansi Autonomous Okrug-Ugra ,2021,1702.2,5683618.0,17484.2,145.04000000000002,2.6,4353463.8347619,1061071.457,17901331
Yamalo-Nenets Autonomous Okrug ,2000,498.3,75784.0,0.0,143.12,8.6,117100.8,82458.0,298875
Yamalo-Nenets Autonomous Okrug ,2001,503.1,104915.0,0.0,134.36,7.1,184315.9,99733.667,847866
Yamalo-Nenets Autonomous Okrug ,2002,508.6,165332.0,0.0,137.48,6.8,262447.4,130486.95171191958,1276960
Yamalo-Nenets Autonomous Okrug ,2003,510.8,188699.0,2885.5,100.6,5.6,283181.2,165419.63680167546,1411989
Yamalo-Nenets Autonomous Okrug ,2004,514.6,297814.0,289.6,164.76,6.3,355718.4,164647.16285863955,1561226
Yamalo-Nenets Autonomous Okrug ,2005,517.4,405226.0,532.2,123.24000000000001,7.2,441721.8,141234.0,2088400
Yamalo-Nenets Autonomous Okrug ,2006,521.6,513354.0,830.4,108.16000000000001,5.5,546365.8,170737.75045345246,2491843
Yamalo-Nenets Autonomous Okrug ,2007,524.0,526794.0,404.7,121.47999999999999,2.8,594678.6,287954.1198450946,2797387.0
Yamalo-Nenets Autonomous Okrug ,2008,523.0,631870.0,149.9,99.5,5.9,719397.0,399611.0,3742708.0
Yamalo-Nenets Autonomous Okrug ,2009,524.1,590662.0,203.20000000000002,117.53999999999999,4.5,649640.0,344336.0,4002082.0
Yamalo-Nenets Autonomous Okrug ,2010,524.9,662132.0,435.5,106.58,4.3,782214.9,387696.0,4699979.0
Yamalo-Nenets Autonomous Okrug ,2011,536.6,804661.0,2758.0,111.25999999999999,3.5,966110.4,477145.0,5687176.0
Yamalo-Nenets Autonomous Okrug ,2012,541.6,1047361.0,3074.2,131.0,3.4,1191271.9,581010.0,6737214.0
Yamalo-Nenets Autonomous Okrug ,2013,539.7,1229933.0,2326.1,105.89999999999999,3.2,1375878.8,603194.0,6693967.0
Yamalo-Nenets Autonomous Okrug ,2014,540.0,1353355,507.8,110.62,3.1,1633382.2,754187,7827582
Yamalo-Nenets Autonomous Okrug ,2015,534.1,1699328,669.0,107.97999999999999,3.6,1791825.6,779406,8387662
Yamalo-Nenets Autonomous Okrug ,2016,536.0,1872972.0,1678.3,96.52,2.6,2028234.6,1093081.787,10219150
Yamalo-Nenets Autonomous Okrug ,2017,538.5,2327602.0,2406.1222742000004,111.1,3.2,2456293.7,1069619.542,11279844
Yamalo-Nenets Autonomous Okrug ,2018,541.5,2970387.0,2999.8999999999996,116.4,2.1,3051613.1,1021502.317,12640917
Yamalo-Nenets Autonomous Okrug ,2019,544.4,3108900.0,4950.3,94.28,1.9,3158827.6,943832.98,13937298
Yamalo-Nenets Autonomous Okrug ,2020,547.0,2736533.0,3914.1,90.98,2.4,2768191.3,991793.855,14666506
Yamalo-Nenets Autonomous Okrug ,2021,552.1,4344347.0,5722.3,128.7,2.1,2858173.75238095,1139302.725,17675551
Tyumen region without autonomous districts ,2000,1352.6000000000001,17925.0,0.0,0.0,11.1,,,
Tyumen region without autonomous districts ,2001,1336.5,24169.0,0.0,0.0,11,,,
Tyumen region without autonomous districts ,2002,1323.6,27616.0,0.0,0.0,7.8,,,
Tyumen region without autonomous districts ,2003,1317.3999999999999,33182.0,1272.8999999999994,0.0,8.3,,,
Tyumen region without autonomous districts ,2004,1311.5,41504.0,8456.300000000001,0.0,8.3,,,
Tyumen region without autonomous districts ,2005,1308.6000000000004,248143.0,18577.6,0.0,4.9,,,
Tyumen region without autonomous districts ,2006,1309.8999999999996,342124.0,23177.899999999998,0.0,8.4,,,
Tyumen region without autonomous districts ,2007,1315.3999999999999,376608.0,24906.199999999997,0.0,5.1,,,
Tyumen region without autonomous districts ,2008,1324.3999999999999,502926.0,34864.4,0.0,5.6,,,762679.0
Tyumen region without autonomous districts ,2009,1333.5,435818.0,21070.399999999998,0.0,7.7,,,890194.0
Tyumen region without autonomous districts ,2010,1343.2000000000003,591800.0,28762.3,0.0,7.2,,,1033402.0
Tyumen region without autonomous districts ,2011,1361.6,798244.0,35409.5,0.0,6.2,706053.0,,1182613.0
Tyumen region without autonomous districts ,2012,1385.0,901015.0,34818.5,0.0,5.7,730636.8,,1350500.0
Tyumen region without autonomous districts ,2013,1409.4,752851.0,22386.6,96.10000000000001,5.2,845206.2,244668.0,1544803.0
Tyumen region without autonomous districts ,2014,1429.2,703125,2652.7,112.75999999999999,5.5,801467.4,248191,1663120
Tyumen region without autonomous districts ,2015,1454.6,815244,2128.4,97.0,6.2,905673.4999999995,217381,1808129
Tyumen region without autonomous districts ,2016,1477.9,853907.0,2052.5,104.5,5.6,967530.8,239758.713,2074608
Tyumen region without autonomous districts ,2017,1498.8,917547.0,2940.2401535,103.76,5.0,1083409.4,301333.992,2177986
Tyumen region without autonomous districts ,2018,1518.7,1139552.0,3761.5,103.98,4.5,1316650.9,353633.284,2379520
Tyumen region without autonomous districts ,2019,1537.4,974986.0,1806.2,96.02,4.1,1234753.1,302730.582,3819232
Tyumen region without autonomous districts ,2020,1543.4,945585.0,476.4,137.14,4.8,1166202.1,300270.894,4379832
Tyumen region without autonomous districts ,2021,1552.2,1432196.0,1621.1000000000001,130.07999999999998,4.4,,212845.841,4681682
Chelyabinsk region ,2000,3644.0,146116.0,1861.0,124.84,8.6,120561,22250.0,431751
Chelyabinsk region ,2001,3621.4,170723.0,1721.3,112.26,8.8,142461.9,30261.182,452066
Chelyabinsk region ,2002,3597.7,196198.0,2110.7,119.14000000000001,6.5,172446.4,33405.49033846792,552661
Chelyabinsk region ,2003,3569.3,264139.0,2584.8,119.6,5.9,220185.2,36662.69759168932,749383
Chelyabinsk region ,2004,3541.8,383742.0,4276.0,126.56,5.1,291179.9,59004.17688764741,812580
Chelyabinsk region ,2005,3516.7,439544.0,4906.3,106.36,5.3,349957.2,72848.0,892723
Chelyabinsk region ,2006,3497.0,552022.0,5341.7,113.94,5.1,446918.0,89200.2587931705,994376
Chelyabinsk region ,2007,3489.1,720413.0,6977.200000000001,108.66,2.5,575643.7,130926.13691592554,1301726.0
Chelyabinsk region ,2008,3484.8,867013.0,7978.7,116.28,4.3,664492.7,181006.0,1480946.0
Chelyabinsk region ,2009,3481.8,604825.0,4948.7,102.47999999999999,8.0,556985.3,145446.0,1547629.0
Chelyabinsk region ,2010,3475.6,860046.0,5138.1,114.22,7.5,652865.5,151121.0,1687909.0
Chelyabinsk region ,2011,3480.1,1028924.0,4654.5,107.75999999999999,6.6,774401.0,176598.0,1869475.0
Chelyabinsk region ,2012,3485.3,1046685.0,5857.1,103.0,6.4,841972.3,192816.0,2014284.0
Chelyabinsk region ,2013,3490.1,1021216.0,5373.5,101.62,6.0,882339.6,214964.0,2161005.0
Chelyabinsk region ,2014,3497.3,1142859,5243.0,112.72,6.2,993900.6,227861,2408313
Chelyabinsk region ,2015,3500.7,1367847,4376.5,111.1,7.0,1209242.7,217238,2622699
Chelyabinsk region ,2016,3502.3,1419597.0,3901.3,109.94,7.1,1332761.4,198289.18,2922430
Chelyabinsk region ,2017,3493.0,1595362.0,4970.0150349,105.17999999999999,6.6,1416613.3,198990.817,3048722
Chelyabinsk region ,2018,3475.7,1738479.0,5254.2,106.14,5.6,1521325.4,254993.174,3237476
Chelyabinsk region ,2019,3466.3,1738255.0,4332.3,96.86,5.1,1547518.0,300880.476,5578384
Chelyabinsk region ,2020,3442.8,1801118.0,4188.3,107.48,6.8,1615149.2,322198.284,5810079
Chelyabinsk region ,2021,3418.6,2559884.0,7353.0,125.36000000000001,4.9,1648763.70619048,317776.571,6270492
Altai Republic ,2000,203.0,361.0,51.8,125.99999999999999,17.3,2737.5,615.0,15372
Altai Republic ,2001,202.9,526.0,42.0,115.2,9.6,4499.4,1129.8490000000002,17028
Altai Republic ,2002,203.0,560.0,28.6,110.7,11.3,5310.6,1289.7653310983171,17748
Altai Republic ,2003,202.5,814.0,20.0,118.0,10.2,6903.9,1186.5373434730366,19576
Altai Republic ,2004,202.3,1102.0,50.8,112.39999999999999,9.6,8516.7,2148.998093592696,20385
Altai Republic ,2005,201.7,1352.0,32.099999999999994,112.66,9.4,8805.8,2914.0,22026
Altai Republic ,2006,201.8,2011.0,22.099999999999998,110.9,11.4,11609.4,4080.3054996015403,26506
Altai Republic ,2007,203.1,2284.0,20.6,110.69999999999999,8.9,15108.5,5966.677920165898,36386.0
Altai Republic ,2008,204.7,2589.0,28.7,113.96,12.6,18701.0,7591.0,40300.0
Altai Republic ,2009,205.4,2994.0,26.6,115.7,13.6,19911.6,7169.0,44595.0
Altai Republic ,2010,206.5,3743.0,44.300000000000004,114.66,12.2,22393.7,9522.0,49786.0
Altai Republic ,2011,208.4,3812.0,31.5,107.11999999999999,12.8,26380.8,14590.0,61628.0
Altai Republic ,2012,210.3,3924.0,40.7,106.94,11.6,30444.6,10742.0,68340.0
Altai Republic ,2013,211.6,4865.0,26.7,105.5,11.5,33313.5,11853.0,86493.0
Altai Republic ,2014,213.7,5955,25.6,109.38,10.4,39191.9,13893,99868
Altai Republic ,2015,215.2,10539,45.3,112.2,9.7,42165.7,12185,114087
Altai Republic ,2016,217.0,10295.0,29.799999999999997,106.07999999999998,12.0,47434.9,12561.318,127913
Altai Republic ,2017,218.1,11766.0,24.9286726,100.39999999999999,12.0,48415.2,12450.238,131791
Altai Republic ,2018,218.9,9692.0,23.700000000000003,103.80000000000001,11.2,54069.4,14783.442,142235
Altai Republic ,2019,220.2,8056.0,37.5,106.32,11.0,57064.0,21027.489,175992
Altai Republic ,2020,221.0,9955.0,49.900000000000006,106.54,14.0,62520.3,13988.736,188994
Altai Republic ,2021,221.6,10503.0,75.80000000000001,104.52,12.0,60453.7666666667,15233.336,229499
Republic of Tuva ,2000,305.7,692.0,39.5,130.84,23.6,3594.1,282.0,15831
Republic of Tuva ,2001,305.2,934.0,14.4,131.74,23.8,5197.2,581.62,16172
Republic of Tuva ,2002,305.5,1300.0,1.5,118.06,20.3,6847.4,652.1978078512951,15984
Republic of Tuva ,2003,305.0,1523.0,4.5,113.1,20.9,8121.2,828.0403215613337,18232
Republic of Tuva ,2004,304.1,1897.0,2.5,108.82,19.4,9838.5,990.693626906346,18680
Republic of Tuva ,2005,302.9,2236.0,3.0,110.74000000000001,21.9,11662.5,1293.0,19490
Republic of Tuva ,2006,302.4,2714.0,2.0,111.75999999999999,20.3,15146.8,1974.6762475958153,22158
Republic of Tuva ,2007,303.8,3366.0,0.8,111.1,16.9,19384.2,2395.893390862345,27975.0
Republic of Tuva ,2008,305.3,4240.0,0.8,117.74,18.6,23870.5,3756.0,31718.0
Republic of Tuva ,2009,307.3,4983.0,7.4,122.1,21.4,26921.9,5188.0,36141.0
Republic of Tuva ,2010,308.1,6640.0,3.0,118.86000000000001,21.7,30772.8,7236.0,39154.0
Republic of Tuva ,2011,309.4,6758.0,2.1,106.03999999999999,17.3,33398.9,8119.0,47409.0
Republic of Tuva ,2012,310.5,7241.0,2.3,108.75999999999999,18.4,37369.1,11678.0,57136.0
Republic of Tuva ,2013,311.7,7739.0,0.2,106.9,19.3,41298.7,13939.0,64172.0
Republic of Tuva ,2014,313.8,8753,0.5,106.62,19.1,45947.9,17795,72925
Republic of Tuva ,2015,315.6,12315,19.799999999999997,107.91999999999999,18.6,47289.6,12944,82829
Republic of Tuva ,2016,318.6,19759.0,53.7,106.94,16.6,58001.1,10640.126,91880
Republic of Tuva ,2017,321.7,187695.0,41.5953816,106.9,18.3,65038.9,9988.391,99573
Republic of Tuva ,2018,324.4,219114.0,128.0,108.9,14.8,73681.6,13092.116,114199
Republic of Tuva ,2019,327.4,222176.0,103.6,95.38,12.3,79321.3,18914.727,209205
Republic of Tuva ,2020,330.4,240543.0,79.0,106.18,18.0,82810.7,19303.95,220857
Republic of Tuva ,2021,332.6,305056.0,140.2,119.67999999999999,15.0,78575.6657142857,14751.466,234092
The Republic of Khakassia ,2000,554.4,14114.0,380.0,115.64,12.2,17418.1,1812.0,64529
The Republic of Khakassia ,2001,549.5,14621.0,360.79999999999995,116.54,8.9,20041,2645.746,73578
The Republic of Khakassia ,2002,545.2,16291.0,345.09999999999997,114.66,8,25423.3,2748.983924619548,87598
The Republic of Khakassia ,2003,541.4,20728.0,465.3,108.88,10.7,28969.2,4080.219824549353,107799
The Republic of Khakassia ,2004,538.0,26541.0,673.0,118.74000000000001,10.2,33102.9,6283.6232221643495,117068
The Republic of Khakassia ,2005,533.8,37472.0,703.8,110.44,8.9,41727.5,10328.0,120518
The Republic of Khakassia ,2006,531.1,49445.0,1243.5,116.02,9.1,53689.3,19516.063051681973,141252
The Republic of Khakassia ,2007,531.3,60154.0,1439.8,108.66,6.6,63722.0,17419.652918005857,186212.0
The Republic of Khakassia ,2008,531.9,67960.0,2088.4,111.25999999999999,7.2,72308.8,13312.0,225192.0
The Republic of Khakassia ,2009,532.7,69465.0,1470.0,106.86,8.6,81019.9,12837.0,230085.0
The Republic of Khakassia ,2010,532.3,85493.0,1893.1000000000001,125.86000000000001,9.1,96039.8,22109.0,246369.0
The Republic of Khakassia ,2011,532.2,104593.0,1458.2,99.32,7.2,113088.1,35184.0,292915.0
The Republic of Khakassia ,2012,533.0,116693.0,1881.6999999999998,106.18,7.9,130638.5,38131.0,315069.0
The Republic of Khakassia ,2013,534.1,123142.0,1742.3000000000002,100.48,6.0,141850.5,32116.0,341282.0
The Republic of Khakassia ,2014,535.8,134988,1929.9,124.24000000000001,6.2,158372.8,39585,378082
The Republic of Khakassia ,2015,536.8,167850,1630.4,108.26,5.8,170413.1,29940,404095
The Republic of Khakassia ,2016,537.7,170201.0,1418.9,105.42,6.3,207742.6,27237.011,417845
The Republic of Khakassia ,2017,537.5,361375.0,1919.4630226,101.4,4.9,218148.4,23842.668,438167
The Republic of Khakassia ,2018,536.2,376895.0,2213.7,107.47999999999999,5.2,242341.1,34275.385,469018
The Republic of Khakassia ,2019,534.2,411605.0,1761.0,99.80000000000001,6.0,256322.3,32660.981,884131
The Republic of Khakassia ,2020,532.0,459588.0,1636.3,107.5,8.7,266799.9,34675.932,850248
The Republic of Khakassia ,2021,528.3,569553.0,2681.6,131.86,6.4,261480.811428572,47378.21,913028
Altai region ,2000,2641.1,30357.0,206.6,126.44,11.7,46736.8,6731.0,203441
Altai region ,2001,2621.1,39009.0,274.90000000000003,115.02,10,61854.4,8419.76,228746
Altai region ,2002,2602.6,45589.0,262.8,117.06,8.3,73107.4,10212.54062469557,256888
Altai region ,2003,2572.0,60340.0,402.5,117.3,12.3,88733.3,13365.077171478151,320439
Altai region ,2004,2539.4,80079.0,652.9,119.32,9.1,114840.5,15306.248329300497,359417
Altai region ,2005,2503.5,92620.0,744.1,108.44,8.8,135686.4,21344.0,382472
Altai region ,2006,2473.0,116485.0,594.0999999999999,106.2,8.9,173810.5,29284.78656527807,445470
Altai region ,2007,2453.5,130285.0,942.4,126.86,6.4,223563.4,42643.17925329816,545300.0
Altai region ,2008,2438.9,181655.0,1317.3,108.80000000000001,8.3,259343.1,55965.0,615342.0
Altai region ,2009,2430.7,148133.0,752.2,101.1,12.3,265613.3,45026.0,670720.0
Altai region ,2010,2417.3,204949.0,514.8,121.1,8.8,302900.7,54580.0,712242.0
Altai region ,2011,2407.2,227311.0,527.3,101.97999999999999,8.5,332117.8,70308.0,757632.0
Altai region ,2012,2398.7,240583.0,863.0,104.08,6.2,368995.2,83853.0,797922.0
Altai region ,2013,2390.6,247419.0,833.5,101.72,8.3,416110.3,94586.0,870401.0
Altai region ,2014,2384.8,254337,735.7,113.12,7.2,446023.8,99680,907409
Altai region ,2015,2376.7,321526,663.5,110.78,8.0,487903.3,78538,931166
Altai region ,2016,2365.7,315782.0,666.7,109.16,8.6,532401.5,75284.822,871625
Altai region ,2017,2350.1,1714896.0,951.6299189,111.27999999999999,6.9,545303.0,87844.002,935963
Altai region ,2018,2332.8,2140213.0,1138.2,106.86,6.1,579740.5,107151.407,986820
Altai region ,2019,2317.1,2536909.0,1207.1,104.32,5.8,628146.1,112771.283,1487427
Altai region ,2020,2296.4,2581042.0,949.9,103.18,5.9,671626.9,121960.596,1392252
Altai region ,2021,2268.2,2888890.0,1148.2,118.06,5.5,676121.801428572,124423.678,2461442
Krasnoyarsk region ,2000,3000.9,199618.0,3632.8999999999996,112.28,12.2,214662.7,25457.0,406756
Krasnoyarsk region ,2001,2981.8,187094.0,2859.5,102.57999999999998,9.7,239420,33757.7797,472316
Krasnoyarsk region ,2002,2961.9,193321.0,3285.1,124.0,7.8,230994.9,31759.146386892273,585508
Krasnoyarsk region ,2003,2931.9,231365.0,3999.0,125.78,9.2,272727,37199.27033878609,693145
Krasnoyarsk region ,2004,2901.9,310107.0,5210.5,115.28,8,365454.1,49089.18504050768,750452
Krasnoyarsk region ,2005,2869.3,372827.0,6214.9,109.53999999999999,9.5,439736.9,71388.0,823467
Krasnoyarsk region ,2006,2845.4,515258.0,8454.2,148.54000000000002,8.7,585881.9,92587.36011613756,927280
Krasnoyarsk region ,2007,2837.0,612230.0,11831.199999999999,106.38,7.6,734154.8,120833.22805030707,1099859.0
Krasnoyarsk region ,2008,2832.6,568559.0,8754.4,89.66,6.4,737950.5,204171.0,1261951.0
Krasnoyarsk region ,2009,2832.9,582314.0,7763.3,117.53999999999999,9.4,749194.8,247789.0,1472018.0
Krasnoyarsk region ,2010,2829.1,897945.0,9880.8,118.34,6.2,1055525.0,266910.0,1628414.0
Krasnoyarsk region ,2011,2838.4,990181.0,9329.900000000001,103.69999999999999,6.0,1170827.3,308588.0,1815754.0
Krasnoyarsk region ,2012,2846.5,983862.0,8315.9,106.02,5.5,1183228.0,381657.0,2070838.0
Krasnoyarsk region ,2013,2852.8,1060489.0,7840.1,101.5,5.7,1256934.1,376903.0,2335977.0
Krasnoyarsk region ,2014,2858.8,1230517,7731.0,114.06,5,1410719.9,363956,2537118
Krasnoyarsk region ,2015,2866.5,1447067,6555.7,109.52000000000001,6.2,1667041.1,396865,2879635
Krasnoyarsk region ,2016,2875.3,1508429.0,4824.8,107.4,6.1,1821899.9,425931.641,3227379
Krasnoyarsk region ,2017,2876.5,1570414.0,5956.1836137,103.28,5.7,1977016.1,420886.412,3604524
Krasnoyarsk region ,2018,2874.0,1873153.0,6785.9,107.24,4.9,2374749.9,421779.977,3949492
Krasnoyarsk region ,2019,2866.2,1737471.0,6787.099999999999,89.94,4.5,2696158.9,436406.673,4856289
Krasnoyarsk region ,2020,2855.9,1518937.0,6395.0,101.46000000000001,6.0,2722640.0,480202.659,6591186
Krasnoyarsk region ,2021,2849.2,2494233.0,7164.700000000001,171.58,3.6,2528789.8,589107.152,7145601
Irkutsk region ,2000,2623.2,87984.0,2942.2,123.0,11.6,103013.8,10814.0,366685
Irkutsk region ,2001,2599.6,105129.0,2710.1000000000004,113.42,11.2,120240,15233.836,423047
Irkutsk region ,2002,2577.7,119345.0,2668.6,113.78,11.1,140195.9,17313.005571282807,517510
Irkutsk region ,2003,2552.3,139439.0,2754.1000000000004,108.56,11.2,167927.1,22122.576812732652,576236
Irkutsk region ,2004,2524.1,173796.0,3380.1,117.97999999999999,10.3,213244.2,26013.872654843308,563456
Irkutsk region ,2005,2492.2,204390.0,3307.3999999999996,107.34,9.8,258095.5,36675.0,651069
Irkutsk region ,2006,2467.4,265216.0,4375.0,114.61999999999999,8.5,330834.3,70671.52879775496,674969
Irkutsk region ,2007,2455.4,278245.0,4579.0,109.62,8.0,402654.7,121877.82154521516,826755.0
Irkutsk region ,2008,2448.3,309961.0,5189.0,106.92,8.5,438852.4,129951.0,1056433.0
Irkutsk region ,2009,2440.4,314345.0,4108.8,106.8,10.8,458774.9,106550.0,1472728.0
Irkutsk region ,2010,2428.0,418573.0,5111.7,117.0,10.1,546141.0,119395.0,1641443.0
Irkutsk region ,2011,2424.4,510476.0,6265.400000000001,107.10000000000001,9.1,634561.4,145537.0,1975486.0
Irkutsk region ,2012,2422.0,582533.0,7385.9,107.62,7.8,737971.6,177641.0,2171210.0
Irkutsk region ,2013,2418.3,636937.0,8156.400000000001,103.0,8.3,805197.5,200063.0,2077218.0
Irkutsk region ,2014,2414.9,709456,7133.900000000001,116.44,8.8,916317.5,214422,2029855
Irkutsk region ,2015,2412.8,898469,6196.2,111.35999999999999,8.2,1001717.6,206075,2206258
Irkutsk region ,2016,2408.9,951345.0,5373.3,105.32000000000001,8.8,1139206.8,247954.167,2528848
Irkutsk region ,2017,2404.2,584007.0,6142.0241805,103.66,8.7,1268311.7,270018.604,2774291
Irkutsk region ,2018,2397.7,703827.0,6991.599999999999,105.9,7.5,1460512.2,318786.947,3033414
Irkutsk region ,2019,2391.2,710691.0,7006.9,103.38,6.6,1540237.8,366723.743,4097950
Irkutsk region ,2020,2375.0,741685.0,5723.6,104.5,7.7,1505151.1,389990.112,4294407
Irkutsk region ,2021,2357.1,899167.0,8385.5,113.34,6.0,1513732.06666667,527470.813,5132859
Kemerovo region ,2000,2942.3,103511.0,1854.7,133.14,10.6,88728.1,17380.0,332002
Kemerovo region ,2001,2917.8,124888.0,2102.8,117.7,9.9,113800.2,20427.088,363666
Kemerovo region ,2002,2893.4,146328.0,1773.4,111.08,9.3,136156.7,23697.489951251107,425676
Kemerovo region ,2003,2862.1,200731.0,2649.6,113.24,9.9,164903.1,28547.796113510503,486882
Kemerovo region ,2004,2833.0,291093.0,4203.8,139.52,9.9,244462,56524.904235395836,530233
Kemerovo region ,2005,2805.9,391656.0,4905.8,108.16,8.6,295378.4,80315.0,629492
Kemerovo region ,2006,2786.0,417039.0,6332.2,106.82,7.4,342210.6,91032.29564600065,745812
Kemerovo region ,2007,2780.2,512319.0,6961.9,117.42,6.2,437790.2,115680.73451111528,924027.0
Kemerovo region ,2008,2776.4,690234.0,9747.599999999999,112.56,6.6,575901.9,152887.0,1058631.0
Kemerovo region ,2009,2773.0,547425.0,8401.3,102.78,9.7,512408.0,110074.0,1152849.0
Kemerovo region ,2010,2761.3,767854.0,10323.4,123.56,8.9,625914.9,156519.0,1259707.0
Kemerovo region ,2011,2750.8,979355.0,11574.900000000001,112.91999999999999,8.1,751198.4,214780.0,1406912.0
Kemerovo region ,2012,2742.5,944350.0,12238.0,96.16,7.1,718320.4,267812.0,1635052.0
Kemerovo region ,2013,2734.1,910036.0,12642.900000000001,101.48,6.0,667950.5,217711.0,1900837.0
Kemerovo region ,2014,2725.0,997294,12741.199999999999,111.54,6.2,752024.0,230951,2106244
Kemerovo region ,2015,2717.6,1123949,10346.6,108.68,7.7,843345.4,170470,2250263
Kemerovo region ,2016,2708.8,1229405.0,9602.5,122.32,7.9,903348.9,165665.641,2404891
Kemerovo region ,2017,2694.9,862114.0,13873.2370068,107.02,7.1,1097861.0,215236.651,2545178
Kemerovo region ,2018,2674.3,1040762.0,16435.6,109.82,6.1,1266424.5,248665.342,2738986
Kemerovo region ,2019,2657.8,1043969.0,14885.7,97.53999999999999,5.5,1110194.8,288407.374,4113114
Kemerovo region ,2020,2633.4,1002629.0,11623.4,101.42,6.7,1038086.7,275044.606,4266709
Kemerovo region ,2021,2604.3,1089986.0,15326.800000000001,121.02000000000001,5.4,1226693.32,321598.426,4531863
Novosibirsk region ,2000,2715.1,36487.0,463.79999999999995,131.34,13.3,72012.7,10805.0,320944
Novosibirsk region ,2001,2703.0,48953.0,502.3,117.68,12.4,95298.9,14150.753999999999,346811
Novosibirsk region ,2002,2688.5,56595.0,586.2,115.34,11.4,123084.5,17455.47182694391,440046
Novosibirsk region ,2003,2674.2,77787.0,672.3,111.97999999999999,11.1,153798.9,22401.79642404839,511803
Novosibirsk region ,2004,2666.0,105168.0,814.3,113.98,9.1,191826.7,28901.574780632644,545077
Novosibirsk region ,2005,2654.9,143760.0,954.1,109.86,7.9,235381.8,36829.0,595609
Novosibirsk region ,2006,2647.2,181381.0,1046.7,108.70000000000002,7.4,296064.5,51176.021380041704,682585
Novosibirsk region ,2007,2642.7,203183.0,1421.4,113.46,7.0,365531.2,89473.90477983218,820667.0
Novosibirsk region ,2008,2648.9,256396.0,1563.8,115.25999999999999,7.3,453574.6,133410.0,939236.0
Novosibirsk region ,2009,2661.6,247413.0,1202.6,104.84,10.0,425400.2,100448.0,1055081.0
Novosibirsk region ,2010,2666.5,305111.0,1680.9,109.98,7.7,484141.3,115015.0,1172183.0
Novosibirsk region ,2011,2686.9,331082.0,1349.0,108.24,6.8,598563.5,140097.0,1229181.0
Novosibirsk region ,2012,2709.5,367641.0,1831.2,105.94,5.6,728154.0,162170.0,1361156.0
Novosibirsk region ,2013,2731.2,392346.0,1710.1,104.0,5.9,817516.7,183998.0,1481011.0
Novosibirsk region ,2014,2746.8,414835,1893.8,108.4,5.1,911219.0,193171,1656477
Novosibirsk region ,2015,2762.2,519774,1891.8000000000002,110.98,6.9,1021642.9,164440,1869453
Novosibirsk region ,2016,2779.5,504213.0,1812.0,105.24000000000001,7.4,1074794.7,163058.53,1944305
Novosibirsk region ,2017,2788.8,388311.0,2112.176981,112.18,6.0,1179564.2,175608.676,2091267
Novosibirsk region ,2018,2793.4,461454.0,2597.0,102.48,6.7,1301631.1,197113.609,2259167
Novosibirsk region ,2019,2798.2,454996.0,3199.6,105.0,6.1,1332895.8,247429.347,4857348
Novosibirsk region ,2020,2785.8,389202.0,2932.3,100.38,6.7,1356861.5,265705.908,4985873
Novosibirsk region ,2021,2780.3,529221.0,3837.6000000000004,124.74,6.1,1406097.08238095,297874.204,5348230
Omsk region ,2000,2117.3,28494.0,911.2,123.22,14,46028.4,5160.0,191993
Omsk region ,2001,2094.7,37376.0,809.7,106.88,10,61535.7,8624.566,213976
Omsk region ,2002,2075.4,46328.0,870.5,116.46000000000001,9.5,92628.7,13332.724187991858,261674
Omsk region ,2003,2052.7,56964.0,1312.1,111.86000000000001,9.7,115029.5,18931.561338091145,310513
Omsk region ,2004,2034.1,70376.0,4165.099999999999,113.42,9,192877.3,23436.756217032424,326879
Omsk region ,2005,2016.3,247349.0,7180.3,112.67999999999999,8.7,220686.1,38611.0,357195
Omsk region ,2006,2003.3,281475.0,4819.799999999999,110.0,9.1,262506.7,47039.20570084393,402762
